id	precursor_ion_mz	mz_ratio	intensity
8-Desoxyrifamycin W M+H	640.312	308.093445	691.767212
8-Desoxyrifamycin W M+H	640.312	309.092133	526.657471
8-Desoxyrifamycin W M+H	640.312	310.104736	995.867676
8-Desoxyrifamycin W M+H	640.312	311.102234	465.135986
8-Desoxyrifamycin W M+H	640.312	312.107178	295.242188
8-Desoxyrifamycin W M+H	640.312	314.102631	1117.845947
8-Desoxyrifamycin W M+H	640.312	315.105652	403.401398
8-Desoxyrifamycin W M+H	640.312	316.116852	1166.145996
8-Desoxyrifamycin W M+H	640.312	317.120575	325.369507
8-Desoxyrifamycin W M+H	640.312	321.106445	441.477509
8-Desoxyrifamycin W M+H	640.312	322.107025	355.060089
8-Desoxyrifamycin W M+H	640.312	323.104828	276.950592
8-Desoxyrifamycin W M+H	640.312	324.103821	382.337189
8-Desoxyrifamycin W M+H	640.312	326.101898	2460.884033
8-Desoxyrifamycin W M+H	640.312	327.104462	733.702881
8-Desoxyrifamycin W M+H	640.312	328.115265	353.071198
8-Desoxyrifamycin W M+H	640.312	336.110352	341.101715
8-Desoxyrifamycin W M+H	640.312	338.118896	630.149109
8-Desoxyrifamycin W M+H	640.312	344.116638	317.791687
8-Desoxyrifamycin W M+H	640.312	348.121368	382.452301
8-Desoxyrifamycin W M+H	640.312	350.111176	366.316986
8-Desoxyrifamycin W M+H	640.312	351.113953	277.998901
8-Desoxyrifamycin W M+H	640.312	352.102997	338.083588
8-Desoxyrifamycin W M+H	640.312	354.130707	329.569305
8-Desoxyrifamycin W M+H	640.312	366.128876	785.908813
8-Desoxyrifamycin W M+H	640.312	367.130371	323.987091
8-Desoxyrifamycin W M+H	640.312	368.118317	296.310608
8-Desoxyrifamycin W M+H	640.312	378.138733	304.198486
8-Desoxyrifamycin W M+H	640.312	379.140015	355.980408
8-Desoxyrifamycin W M+H	640.312	380.148499	567.946228
8-Desoxyrifamycin W M+H	640.312	384.145416	379.797913
8-Desoxyrifamycin W M+H	640.312	394.129303	786.301086
8-Desoxyrifamycin W M+H	640.312	395.134979	372.227997
8-Desoxyrifamycin W M+H	640.312	408.149109	449.601105
8-Desoxyrifamycin W M+H	640.312	424.167603	333.169006
8-Desoxyrifamycin W M+H	640.312	436.175232	654.493225
8-Desoxyrifamycin W M+H	640.312	546.247375	306.015106
8-Desoxyrifamycin W M+H	640.312	586.279968	1446.196045
8-Desoxyrifamycin W M+H	640.312	587.282227	834.015625
8-Desoxyrifamycin W M+H	640.312	604.290405	2158.922119
8-Desoxyrifamycin W M+H	640.312	605.294312	1264.540039
8-Desoxyrifamycin W M+H	640.312	606.296753	378.960785
8-Desoxyrifamycin W M+H	640.312	622.301819	408.964386
Antanapeptin A M+Na	759.23	535.160889	44391
Antanapeptin A M+Na	759.23	536.272217	18837
Antanapeptin A M+Na	759.23	598.307373	46740
Antanapeptin A M+Na	759.23	632.200195	1465485
Antanapeptin A M+Na	759.23	633.241211	454776
Antanapeptin A M+Na	759.23	758.456421	21493
Antanapeptin A M+Na	759.23	759.272461	1283110
Antanapeptin A M+Na	759.23	760.262085	69068
Saliniketal A M+H	396.274	51.023392	173.710907
Saliniketal A M+H	396.274	53.039051	509.461609
Saliniketal A M+H	396.274	55.018326	374.875
Saliniketal A M+H	396.274	55.054649	5048.265137
Saliniketal A M+H	396.274	56.055988	330.789703
Saliniketal A M+H	396.274	57.034	698.787781
Saliniketal A M+H	396.274	57.07045	512.12323
Saliniketal A M+H	396.274	58.066059	134.102402
Saliniketal A M+H	396.274	59.049431	220.288498
Saliniketal A M+H	396.274	61.027744	121.422302
Saliniketal A M+H	396.274	65.038864	691.848083
Saliniketal A M+H	396.274	67.054443	7118.079102
Saliniketal A M+H	396.274	67.130478	137.416702
Saliniketal A M+H	396.274	68.056076	547.418396
Saliniketal A M+H	396.274	69.033737	1666.094971
Saliniketal A M+H	396.274	69.069946	2049.493896
Saliniketal A M+H	396.274	70.068504	291.433594
Saliniketal A M+H	396.274	71.049339	2132.50708
Saliniketal A M+H	396.274	77.038712	3345.906982
Saliniketal A M+H	396.274	78.041344	335.335785
Saliniketal A M+H	396.274	79.054283	4232.756836
Saliniketal A M+H	396.274	80.058174	418.498413
Saliniketal A M+H	396.274	81.033798	124.968697
Saliniketal A M+H	396.274	81.069817	3117.099121
Saliniketal A M+H	396.274	82.068398	465.665497
Saliniketal A M+H	396.274	83.049149	1556.069946
Saliniketal A M+H	396.274	83.083244	252.695007
Saliniketal A M+H	396.274	84.081238	164.473099
Saliniketal A M+H	396.274	85.06469	1174.35498
Saliniketal A M+H	396.274	91.054321	7092.356934
Saliniketal A M+H	396.274	91.142708	138.363007
Saliniketal A M+H	396.274	92.057182	695.831604
Saliniketal A M+H	396.274	93.069748	5316.991211
Saliniketal A M+H	396.274	94.072067	715.382324
Saliniketal A M+H	396.274	95.049355	673.906982
Saliniketal A M+H	396.274	95.085403	11661.969727
Saliniketal A M+H	396.274	95.176239	270.040314
Saliniketal A M+H	396.274	96.04435	1014.528015
Saliniketal A M+H	396.274	96.08773	1165.626953
Saliniketal A M+H	396.274	97.029518	233.342606
Saliniketal A M+H	396.274	97.062279	677.866577
Saliniketal A M+H	396.274	98.060791	347.234406
Saliniketal A M+H	396.274	99.043945	2239.316895
Saliniketal A M+H	396.274	99.07634	348.168915
Saliniketal A M+H	396.274	100.04715	141.946198
Saliniketal A M+H	396.274	101.058807	165.768906
Saliniketal A M+H	396.274	103.054024	631.476685
Saliniketal A M+H	396.274	104.059998	132.028793
Saliniketal A M+H	396.274	105.069611	7412.862793
Saliniketal A M+H	396.274	105.16571	144.532593
Saliniketal A M+H	396.274	106.073166	847.707581
Saliniketal A M+H	396.274	107.049248	343.524414
Saliniketal A M+H	396.274	107.08522	6248.701172
Saliniketal A M+H	396.274	108.056313	496.380402
Saliniketal A M+H	396.274	108.086853	933.76062
Saliniketal A M+H	396.274	109.064461	2279.356934
Saliniketal A M+H	396.274	109.09903	1223.887939
Saliniketal A M+H	396.274	110.06086	1270.008057
Saliniketal A M+H	396.274	110.095894	522.708374
Saliniketal A M+H	396.274	111.079132	628.486328
Saliniketal A M+H	396.274	112.077827	187.798492
Saliniketal A M+H	396.274	113.095581	853.708618
Saliniketal A M+H	396.274	115.054184	787.575317
Saliniketal A M+H	396.274	116.060677	326.524994
Saliniketal A M+H	396.274	117.069107	1354.121948
Saliniketal A M+H	396.274	118.073929	241.603104
Saliniketal A M+H	396.274	119.085091	2553.906006
Saliniketal A M+H	396.274	120.089317	396.227112
Saliniketal A M+H	396.274	121.064316	1520.598999
Saliniketal A M+H	396.274	121.100258	2074.729004
Saliniketal A M+H	396.274	122.069801	291.217987
Saliniketal A M+H	396.274	122.102684	331.643402
Saliniketal A M+H	396.274	123.079849	3848.768066
Saliniketal A M+H	396.274	124.082893	503.636688
Saliniketal A M+H	396.274	125.095154	403.724396
Saliniketal A M+H	396.274	127.053627	172.1633
Saliniketal A M+H	396.274	128.061478	742.022278
Saliniketal A M+H	396.274	129.068787	1095.19397
Saliniketal A M+H	396.274	130.076813	1916.921021
Saliniketal A M+H	396.274	131.083359	1000.810974
Saliniketal A M+H	396.274	132.085693	218.479507
Saliniketal A M+H	396.274	133.064453	1188.215942
Saliniketal A M+H	396.274	133.09967	1707.375977
Saliniketal A M+H	396.274	134.068649	202.770096
Saliniketal A M+H	396.274	134.10376	289.493713
Saliniketal A M+H	396.274	135.080063	1429.534058
Saliniketal A M+H	396.274	135.115616	2303.570068
Saliniketal A M+H	396.274	136.081238	335.285187
Saliniketal A M+H	396.274	136.118896	331.365112
Saliniketal A M+H	396.274	137.059372	129.693893
Saliniketal A M+H	396.274	137.093628	346.330902
Saliniketal A M+H	396.274	137.126556	169.353302
Saliniketal A M+H	396.274	138.090652	630.748413
Saliniketal A M+H	396.274	139.102478	127.679703
Saliniketal A M+H	396.274	141.087875	755.166382
Saliniketal A M+H	396.274	142.078339	502.015503
Saliniketal A M+H	396.274	143.084732	863.214111
Saliniketal A M+H	396.274	144.09082	358.3797
Saliniketal A M+H	396.274	145.06572	213.2285
Saliniketal A M+H	396.274	145.100357	3579.664062
Saliniketal A M+H	396.274	146.070496	206.560501
Saliniketal A M+H	396.274	146.103607	652.911377
Saliniketal A M+H	396.274	147.079834	862.255371
Saliniketal A M+H	396.274	147.114075	839.987976
Saliniketal A M+H	396.274	148.087769	1488.737061
Saliniketal A M+H	396.274	149.058899	162.387299
Saliniketal A M+H	396.274	149.094864	906.352783
Saliniketal A M+H	396.274	150.094681	317.550293
Saliniketal A M+H	396.274	151.074997	1070.389038
Saliniketal A M+H	396.274	152.078339	205.473801
Saliniketal A M+H	396.274	153.070404	205.691193
Saliniketal A M+H	396.274	153.125488	177.594696
Saliniketal A M+H	396.274	154.075592	116.978401
Saliniketal A M+H	396.274	155.084732	498.262085
Saliniketal A M+H	396.274	156.091904	384.251007
Saliniketal A M+H	396.274	157.099792	511.15799
Saliniketal A M+H	396.274	158.071854	378.074188
Saliniketal A M+H	396.274	158.103897	305.018707
Saliniketal A M+H	396.274	159.080002	315.703094
Saliniketal A M+H	396.274	159.114594	422.489105
Saliniketal A M+H	396.274	160.086243	275.101898
Saliniketal A M+H	396.274	160.114609	149.576294
Saliniketal A M+H	396.274	161.095276	796.89447
Saliniketal A M+H	396.274	161.12735	261.344208
Saliniketal A M+H	396.274	162.100235	176.823196
Saliniketal A M+H	396.274	163.110962	10544.629883
Saliniketal A M+H	396.274	163.230118	186.791
Saliniketal A M+H	396.274	164.11412	1746.115967
Saliniketal A M+H	396.274	165.068771	122.413597
Saliniketal A M+H	396.274	165.12207	208.499496
Saliniketal A M+H	396.274	167.086441	151.295807
Saliniketal A M+H	396.274	168.096985	146.701294
Saliniketal A M+H	396.274	169.100754	237.389801
Saliniketal A M+H	396.274	170.107635	308.247803
Saliniketal A M+H	396.274	171.114578	324.107086
Saliniketal A M+H	396.274	172.0867	182.856506
Saliniketal A M+H	396.274	172.118225	170.065399
Saliniketal A M+H	396.274	173.095108	768.852478
Saliniketal A M+H	396.274	173.12944	386.454498
Saliniketal A M+H	396.274	174.101852	250.491104
Saliniketal A M+H	396.274	175.110153	420.263
Saliniketal A M+H	396.274	175.145248	325.962585
Saliniketal A M+H	396.274	176.112137	145.424103
Saliniketal A M+H	396.274	179.103073	190.237503
Saliniketal A M+H	396.274	180.136887	189.858093
Saliniketal A M+H	396.274	181.121262	529.248718
Saliniketal A M+H	396.274	182.116074	137.101395
Saliniketal A M+H	396.274	183.115891	142.371597
Saliniketal A M+H	396.274	185.131836	276.01889
Saliniketal A M+H	396.274	187.110519	147.232101
Saliniketal A M+H	396.274	187.144821	205.967697
Saliniketal A M+H	396.274	189.126358	199.921204
Saliniketal A M+H	396.274	190.124527	174.971603
Saliniketal A M+H	396.274	191.105957	1787.858032
Saliniketal A M+H	396.274	192.1091	343.127686
Saliniketal A M+H	396.274	195.114212	133.298798
Saliniketal A M+H	396.274	197.130096	141.763901
Saliniketal A M+H	396.274	199.129593	212.226395
Saliniketal A M+H	396.274	203.141495	381.761505
Saliniketal A M+H	396.274	208.132614	1058.348999
Saliniketal A M+H	396.274	209.134125	303.514893
Saliniketal A M+H	396.274	215.140533	187.877808
Saliniketal A M+H	396.274	221.152023	136.434799
Saliniketal A M+H	396.274	267.173859	147.883301
Saliniketal A M+H	396.274	343.229675	130.966507
Dolastatin_10 M+H	785.23	373.870544	4667173
Dolastatin_10 M+H	785.23	496.055634	547537
Dolastatin_10 M+H	785.23	559.014038	30946192
Dolastatin_10 M+H	785.23	658.192383	630022
Dolastatin_10 M+H	785.23	753.227905	37462672
Enterocin M+H	445.113	51.023438	952.8703
Enterocin M+H	445.113	53.03867	457.406403
Enterocin M+H	445.113	55.017998	598.021301
Enterocin M+H	445.113	59.013309	1025.952026
Enterocin M+H	445.113	67.018135	270.810486
Enterocin M+H	445.113	68.997368	2301.187012
Enterocin M+H	445.113	69.033783	2762.389893
Enterocin M+H	445.113	77.038544	15313.599609
Enterocin M+H	445.113	77.119995	328.96991
Enterocin M+H	445.113	78.041969	995.99762
Enterocin M+H	445.113	91.054146	364.419586
Enterocin M+H	445.113	93.033203	299.985199
Enterocin M+H	445.113	95.01329	296.339905
Enterocin M+H	445.113	95.048065	346.382202
Enterocin M+H	445.113	99.04335	439.678894
Enterocin M+H	445.113	103.053574	343.501404
Enterocin M+H	445.113	105.033104	23510.169922
Enterocin M+H	445.113	106.03653	2295.715088
Enterocin M+H	445.113	108.020416	287.325104
Enterocin M+H	445.113	109.027718	274.805206
Enterocin M+H	445.113	111.04332	509.958801
Enterocin M+H	445.113	115.054298	258.81311
Enterocin M+H	445.113	123.043198	452.690002
Enterocin M+H	445.113	125.022545	4011.010986
Enterocin M+H	445.113	126.026016	518.213989
Enterocin M+H	445.113	131.048752	294.650208
Enterocin M+H	445.113	133.064087	290.251801
Enterocin M+H	445.113	135.044479	253.945297
Enterocin M+H	445.113	137.023483	344.905396
Enterocin M+H	445.113	137.057114	260.84671
Enterocin M+H	445.113	139.038513	645.287476
Enterocin M+H	445.113	141.056458	709.452698
Enterocin M+H	445.113	147.042694	958.75
Enterocin M+H	445.113	151.0383	414.984192
Enterocin M+H	445.113	153.064835	317.477203
Enterocin M+H	445.113	161.058655	629.200684
Enterocin M+H	445.113	165.064377	486.433014
Enterocin M+H	445.113	167.032898	2433.694092
Enterocin M+H	445.113	168.036804	348.400085
Enterocin M+H	445.113	177.053253	550.285217
Enterocin M+H	445.113	179.070526	257.289612
Enterocin M+H	445.113	189.055267	491.600494
Enterocin M+H	445.113	193.050812	336.28241
Enterocin M+H	445.113	195.063583	245.158798
Enterocin M+H	445.113	197.059799	250.339996
Enterocin M+H	445.113	202.075668	238.417999
Enterocin M+H	445.113	205.050186	372.917786
Enterocin M+H	445.113	207.066299	350.531494
Enterocin M+H	445.113	235.058182	479.901398
Enterocin M+H	445.113	251.054886	413.658813
Enterocin M+H	445.113	445.111084	265.218689
Dolastatin_12 M+H	969.29	280.931396	197846
Dolastatin_12 M+H	969.29	387.873627	150265
Dolastatin_12 M+H	969.29	421.918945	137829
Dolastatin_12 M+H	969.29	451.043213	116321
Dolastatin_12 M+H	969.29	459.035736	105559
Dolastatin_12 M+H	969.29	468.958862	194932
Dolastatin_12 M+H	969.29	479.029053	135440
Dolastatin_12 M+H	969.29	497.016571	624486
Dolastatin_12 M+H	969.29	500.983124	271619
Dolastatin_12 M+H	969.29	519.054443	112296
Dolastatin_12 M+H	969.29	536.21698	123584
Dolastatin_12 M+H	969.29	553.993713	163955
Dolastatin_12 M+H	969.29	592.05072	1944298
Dolastatin_12 M+H	969.29	649.256226	550619
Dolastatin_12 M+H	969.29	667.175598	878618
Dolastatin_12 M+H	969.29	672.085571	328095
Dolastatin_12 M+H	969.29	685.088013	105980
Dolastatin_12 M+H	969.29	703.084717	250297
Dolastatin_12 M+H	969.29	743.183167	118481
Dolastatin_12 M+H	969.29	753.122131	521245
Dolastatin_12 M+H	969.29	799.127319	303630
Dolastatin_12 M+H	969.29	810.24408	130749
Dolastatin_12 M+H	969.29	814.090271	117222
Dolastatin_12 M+H	969.29	828.132263	351946
Dolastatin_12 M+H	969.29	838.273376	516408
Dolastatin_12 M+H	969.29	842.168823	1503901
Dolastatin_12 M+H	969.29	856.176208	652844
Dolastatin_12 M+H	969.29	894.110352	148955
Dolastatin_12 M+H	969.29	925.240112	1173968
Dolastatin_12 M+H	969.29	941.34375	101617
Dolastatin_12 M+H	969.29	951.377686	9766727
Dolastatin_12 M+H	969.29	952.311462	200249
Dolastatin_12 M+H	969.29	968.278137	106386
Dolastatin_12 M+H	969.29	969.319092	117679
Enterocin M+Na	467.095	77.035988	14.00111
Enterocin M+Na	467.095	105.032913	25.896589
Enterocin M+Na	467.095	213.048187	11.78368
Enterocin M+Na	467.095	273.03183	11.80854
Enterocin M+Na	467.095	274.040375	10.93597
Enterocin M+Na	467.095	275.052307	13.26956
Enterocin M+Na	467.095	321.0625	13.74326
Enterocin M+Na	467.095	389.498993	17.9
Enterocin M+Na	467.095	405.085083	12.88708
Enterocin M+Na	467.095	423.093567	15.23946
Enterocin M+Na	467.095	424.116821	12.86511
Enterocin M+Na	467.095	449.080719	88.123993
Enterocin M+Na	467.095	450.086395	40.22583
Enterocin M+Na	467.095	467.093933	966.648987
Enterocin M+Na	467.095	467.292999	11.78135
Enterocin M+Na	467.095	468.09967	365.549286
Enterocin M+Na	467.095	469.096771	133.045593
Enterocin M+Na	467.095	470.103821	21.54722
Enterocin M+Na	467.095	849.128296	13.24138
Dolastatin_16 M+H	879.34	383.054443	7669972
Dolastatin_16 M+H	879.34	412.150024	57494480
Dolastatin_16 M+H	879.34	413.115479	7518609
Dolastatin_16 M+H	879.34	509.153748	2351075
Dolastatin_16 M+H	879.34	655.224976	2103420
Dolastatin_16 M+H	879.34	684.147583	169524992
Dolastatin_16 M+H	879.34	685.128906	57263184
Dolastatin_16 M+H	879.34	688.343994	4809189
Dolastatin_16 M+H	879.34	851.233398	20763504
Dolastatin_16 M+H	879.34	852.216064	7227740
Lomaiviticin C M+H	670.274	58.065224	15.74167
Lomaiviticin C M+H	670.274	59.050903	113.430298
Lomaiviticin C M+H	670.274	65.038765	15.66779
Lomaiviticin C M+H	670.274	69.033798	118.903099
Lomaiviticin C M+H	670.274	69.069832	27.674999
Lomaiviticin C M+H	670.274	70.035553	18.773939
Lomaiviticin C M+H	670.274	70.06279	78.632767
Lomaiviticin C M+H	670.274	70.812531	10.74856
Lomaiviticin C M+H	670.274	72.081787	618.010925
Lomaiviticin C M+H	670.274	72.162033	14.33991
Lomaiviticin C M+H	670.274	72.50869	25.32143
Lomaiviticin C M+H	670.274	72.877991	11.33333
Lomaiviticin C M+H	670.274	80.951736	19.160259
Lomaiviticin C M+H	670.274	84.080177	22.26239
Lomaiviticin C M+H	670.274	85.065216	112.5867
Lomaiviticin C M+H	670.274	86.096718	97.71524
Lomaiviticin C M+H	670.274	95.050201	115.445801
Lomaiviticin C M+H	670.274	95.178421	24.36915
Lomaiviticin C M+H	670.274	96.048103	30.252529
Lomaiviticin C M+H	670.274	98.558197	30.97917
Lomaiviticin C M+H	670.274	99.088173	12.35539
Lomaiviticin C M+H	670.274	101.058838	32.78009
Lomaiviticin C M+H	670.274	110.067764	70.70546
Lomaiviticin C M+H	670.274	113.05896	443.472595
Lomaiviticin C M+H	670.274	114.064888	85.056549
Lomaiviticin C M+H	670.274	120.069244	50.695621
Lomaiviticin C M+H	670.274	125.103104	20.77174
Lomaiviticin C M+H	670.274	127.04969	20.81349
Lomaiviticin C M+H	670.274	127.088348	27.593929
Lomaiviticin C M+H	670.274	127.71698	18.713539
Lomaiviticin C M+H	670.274	128.072983	18.185181
Lomaiviticin C M+H	670.274	130.085907	41.424999
Lomaiviticin C M+H	670.274	140.105057	48.77335
Lomaiviticin C M+H	670.274	145.084488	423.713196
Lomaiviticin C M+H	670.274	146.08992	36.53764
Lomaiviticin C M+H	670.274	158.11702	1026.972046
Lomaiviticin C M+H	670.274	158.205215	11.77976
Lomaiviticin C M+H	670.274	158.261017	10.4422
Lomaiviticin C M+H	670.274	158.496796	12.58974
Lomaiviticin C M+H	670.274	158.634262	16.506941
Lomaiviticin C M+H	670.274	159.121658	134.451797
Lomaiviticin C M+H	670.274	159.596054	12.0119
Lomaiviticin C M+H	670.274	160.119385	26.96014
Lomaiviticin C M+H	670.274	160.220932	17.92905
Lomaiviticin C M+H	670.274	161.111908	31.551359
Lomaiviticin C M+H	670.274	162.585907	12.67157
Lomaiviticin C M+H	670.274	166.099777	11.66667
Lomaiviticin C M+H	670.274	171.100571	27.320511
Lomaiviticin C M+H	670.274	176.126984	749.721802
Lomaiviticin C M+H	670.274	176.696564	11.67361
Lomaiviticin C M+H	670.274	177.133484	115.277802
Lomaiviticin C M+H	670.274	177.503784	24.078489
Lomaiviticin C M+H	670.274	183.451294	11.49597
Lomaiviticin C M+H	670.274	187.070374	34.08884
Lomaiviticin C M+H	670.274	189.082947	18.672621
Lomaiviticin C M+H	670.274	193.093338	32.967739
Lomaiviticin C M+H	670.274	201.506577	14.96451
Lomaiviticin C M+H	670.274	202.128448	29.911579
Lomaiviticin C M+H	670.274	213.083206	12.33514
Lomaiviticin C M+H	670.274	227.126694	11.33468
Lomaiviticin C M+H	670.274	231.040924	24.823721
Lomaiviticin C M+H	670.274	240.138123	12.00278
Lomaiviticin C M+H	670.274	244.131088	20.66786
Lomaiviticin C M+H	670.274	270.863983	22.02586
Lomaiviticin C M+H	670.274	270.977905	19.40221
Lomaiviticin C M+H	670.274	281.041046	30.09091
Lomaiviticin C M+H	670.274	282.037109	17.702379
Lomaiviticin C M+H	670.274	283.13208	37.91177
Lomaiviticin C M+H	670.274	302.199158	40.430111
Lomaiviticin C M+H	670.274	318.139587	25.561991
Lomaiviticin C M+H	670.274	319.060883	11.26042
Lomaiviticin C M+H	670.274	320.633759	14.38816
Lomaiviticin C M+H	670.274	332.020386	23.390961
Lomaiviticin C M+H	670.274	333.947876	12.08013
Lomaiviticin C M+H	670.274	336.976318	30.29529
Lomaiviticin C M+H	670.274	337.074615	136.407593
Lomaiviticin C M+H	670.274	338.073639	43.402771
Lomaiviticin C M+H	670.274	339.078033	33.103451
Lomaiviticin C M+H	670.274	339.918976	47.708328
Lomaiviticin C M+H	670.274	347.062042	47.78513
Lomaiviticin C M+H	670.274	347.864746	11.00694
Lomaiviticin C M+H	670.274	348.047607	12.74167
Lomaiviticin C M+H	670.274	352.097321	13.93895
Lomaiviticin C M+H	670.274	360.189636	15.7963
Lomaiviticin C M+H	670.274	360.973755	15.375
Lomaiviticin C M+H	670.274	372.131287	10.7619
Lomaiviticin C M+H	670.274	379.035858	28.71212
Lomaiviticin C M+H	670.274	381.841217	20.00872
Lomaiviticin C M+H	670.274	384.179016	17.046169
Lomaiviticin C M+H	670.274	393.016266	31.354759
Lomaiviticin C M+H	670.274	395.211609	20.67029
Lomaiviticin C M+H	670.274	401.012543	11.69167
Lomaiviticin C M+H	670.274	407.213989	10.96429
Lomaiviticin C M+H	670.274	413.08017	18.223761
Lomaiviticin C M+H	670.274	424.243439	24.3631
Lomaiviticin C M+H	670.274	427.32016	13.15
Lomaiviticin C M+H	670.274	428.596558	19.573721
Lomaiviticin C M+H	670.274	430.134155	23.64378
Lomaiviticin C M+H	670.274	439.135925	15.71627
Lomaiviticin C M+H	670.274	441.20459	13.72024
Lomaiviticin C M+H	670.274	443.128754	27.00082
Lomaiviticin C M+H	670.274	463.279724	27.7787
Lomaiviticin C M+H	670.274	481.989349	24.870831
Lomaiviticin C M+H	670.274	482.1521	11.70455
Lomaiviticin C M+H	670.274	485.23584	13.75521
Lomaiviticin C M+H	670.274	510.265259	16.75
Lomaiviticin C M+H	670.274	518.610535	42.42149
Lomaiviticin C M+H	670.274	518.979004	17.771931
Lomaiviticin C M+H	670.274	525.569885	25.07184
Lomaiviticin C M+H	670.274	526.203979	23.04344
Lomaiviticin C M+H	670.274	528.241821	21.16667
Lomaiviticin C M+H	670.274	528.597717	12.79688
Lomaiviticin C M+H	670.274	531.538147	10.375
Lomaiviticin C M+H	670.274	531.808838	30.810181
Lomaiviticin C M+H	670.274	532.096191	11.4221
Lomaiviticin C M+H	670.274	543.263	11.11667
Lomaiviticin C M+H	670.274	558.01593	14.06349
Lomaiviticin C M+H	670.274	558.763184	18.02564
Lomaiviticin C M+H	670.274	559.368103	27.48521
Lomaiviticin C M+H	670.274	566.244751	16.28167
Lomaiviticin C M+H	670.274	573.203735	12.39167
Lomaiviticin C M+H	670.274	576.200317	12.60119
Lomaiviticin C M+H	670.274	576.985718	21.00219
Lomaiviticin C M+H	670.274	581.061523	11.85698
Lomaiviticin C M+H	670.274	582.005432	11
Lomaiviticin C M+H	670.274	582.21875	25.606819
Lomaiviticin C M+H	670.274	590.322388	30.578251
Lomaiviticin C M+H	670.274	609.215515	14.85965
Lomaiviticin C M+H	670.274	615.354065	11.67424
Lomaiviticin C M+H	670.274	617.082886	12.68056
Lomaiviticin C M+H	670.274	623.98761	15.92045
Lomaiviticin C M+H	670.274	626.070923	10.57615
Lomaiviticin C M+H	670.274	629.077209	11.51042
Lomaiviticin C M+H	670.274	630.640808	19.047621
Lomaiviticin C M+H	670.274	632.272644	12.675
Lomaiviticin C M+H	670.274	649.820618	12.79688
Lomaiviticin C M+H	670.274	659.155273	21.864031
Lomaiviticin C M+H	670.274	661.907593	22.375
Lomaiviticin C M+H	670.274	670.264221	14.68627
Lomaiviticin C M+H	670.274	670.318237	11.66667
Lomaiviticin C M+H	670.274	670.865662	35.566669
Lomaiviticin C M+H	670.274	671.234009	18
Lomaiviticin C M+H	670.274	671.376465	42.64209
Lomaiviticin C M+H	670.274	672.036377	14.92747
Lomaiviticin C M+H	670.274	672.298889	33.853329
Lomaiviticin C M+H	670.274	672.800964	10.34091
Lomaiviticin C M+H	670.274	673.145325	21.70525
Lomaiviticin C M+H	670.274	673.788574	27.48214
Lomaiviticin C M+H	670.274	683.726868	14.42424
Lomaiviticin C M+H	670.274	688.565186	28.592661
Lomaiviticin C M+H	670.274	689.897644	26.217951
Lomaiviticin C M+H	670.274	692.68866	14.125
Lomaiviticin C M+H	670.274	699.22583	29.35556
Lomaiviticin C M+H	670.274	700.76001	19.493589
Lomaiviticin C M+H	670.274	701.141724	107.325798
Lomaiviticin C M+H	670.274	702.129944	46.72414
Lomaiviticin C M+H	670.274	703.14032	38.23064
Lomaiviticin C M+H	670.274	720.150879	20.64015
Lomaiviticin C M+H	670.274	730.392151	13.13225
Lomaiviticin C M+H	670.274	740.76416	14.11111
Lomaiviticin C M+H	670.274	754.395569	11.63377
Lomaiviticin C M+H	670.274	779.833191	18.185181
Lomaiviticin C M+H	670.274	781.790222	14.92064
Lomaiviticin C M+H	670.274	797.810608	16.72464
Lomaiviticin C M+H	670.274	799.914673	40.51804
Lomaiviticin C M+H	670.274	810.678894	22.00102
Lomaiviticin C M+H	670.274	815.409302	13.49597
Lomaiviticin C M+H	670.274	818.436646	33.679489
Lomaiviticin C M+H	670.274	832.266174	19.334351
Lomaiviticin C M+H	670.274	845.455322	10.52273
Lomaiviticin C M+H	670.274	865.483215	16.33889
Lomaiviticin C M+H	670.274	876.292419	10.33654
Lomaiviticin C M+H	670.274	885.141052	17.42857
Lomaiviticin C M+H	670.274	892.659729	22.947371
Lomaiviticin C M+H	670.274	899.170227	24.58333
Lomaiviticin C M+H	670.274	933.278687	33.360359
Lomaiviticin C M+H	670.274	952.032288	16.125
Lomaiviticin C M+H	670.274	964.481567	19.130381
Lomaiviticin C M+H	670.274	973.001709	15.00641
Dolastatin_16 M+Na	901.4	609.1875	798137
Dolastatin_16 M+Na	901.4	706.349609	4739895
Dolastatin_16 M+Na	901.4	707.287842	2554871
Dolastatin_16 M+Na	901.4	732.370605	3338014
Dolastatin_16 M+Na	901.4	733.398071	1697467
Dolastatin_16 M+Na	901.4	750.414429	1427914
Dolastatin_16 M+Na	901.4	751.250854	1666666
Dolastatin_16 M+Na	901.4	774.34436	1094321
Dolastatin_16 M+Na	901.4	804.302002	2818413
Dolastatin_16 M+Na	901.4	805.325684	2772605
Dolastatin_16 M+Na	901.4	873.386353	5935840
Dolastatin_16 M+Na	901.4	874.37561	5530513
Dolastatin_16 M+Na	901.4	901.384766	74561056
Dolastatin_16 M+Na	901.4	902.368896	25653992
Triacetylfusarinine C [Al3+] M+H	877	309.14212	19.685898
Triacetylfusarinine C [Al3+] M+H	877	327.1633	20.880383
Triacetylfusarinine C [Al3+] M+H	877	421.195129	28.170431
Triacetylfusarinine C [Al3+] M+H	877	422.194977	18.622715
Triacetylfusarinine C [Al3+] M+H	877	481.261993	19.59359
Triacetylfusarinine C [Al3+] M+H	877	505.279144	32.034515
